_table,part_id,type,category,base_desc,size_spec,variant,plain_desc,supplier,uom,qty_on_hand,unit_cost,cost,brand_mfg,supplier_pn,pkg_size,pkg_cost,labor_hrs,on_hand,status,supplier_2,brand_mfg_2,supplier_pn_2,pkg_size_2,pkg_cost_2,unit_cost_2,use_alt_supplier,last_cost_date,parent_id,child_id,qty,project_id,proj_status,customer,notes,labor_rate,markup,picked,item_type,box_num,discount_pct,discount_flat,weight,pallet_num,dimensions,description,labor_hrs,apply_markup,show_on_proforma,sort_order,version,quote_status,currency,overhead_rate,markup_pct,freight_inbound,freight_outbound,cal_gases_cost,cal_gases_freight,training_days,training_cost,training_notes,discount_note,internal_notes,proforma_header,proforma_footer,other_items
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-WIRENUT-3X-14G,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-MUFFLER-0250MNPT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-GRAVPUMP,PRT-STD-WOODSCREW-6-0500-RNDHEAD,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-HOSEXTENSION,PRT-STD-STRAIGHT-ADAPTER-0375FNPT-0375HB-BRASS,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-HOSEXTENSION,PRT-STD-QCSOCKET-0375QC-0375MNPT-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-HOSEXTENSION,PRT-STD-QCPLUG-0375QC-0375MNPT-STEEL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-HOSEXTENSION,PRT-STD-HOSECLAMP-0500-0906-0500-SS,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-HOSEXTENSION,FAB-GRV-BRAIDEDTUBE-72,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-TEE-0125FNPT-X3-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-STRAIGHT-ADAPTER-0250FNPT-0375HB-BRASS,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-STRAIGHT-ADAPTER-0125MNPT-0375HB-BRASS,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0375HB-BRASS,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-QCSOCKET-0375QC-0375MNPT-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,FAB-GRV-BRAIDEDTUBE-6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,FAB-GRV-BRAIDEDTUBE-24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,FAB-GRV-BRAIDEDTUBE-72,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-BALLVALVE-0375FNPT-X2-BRASS,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-HOSECLAMP-0500-0906-0500-SS,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-STD-VACGUAGE-0125MNPT-1500DIA-30INHG,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-DUAL,PRT-GRV-CRITORIFICE-0250MNPT-1387UM-SS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,FAB-GRV-BRAIDEDTUBE-24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,FAB-GRV-BRAIDEDTUBE-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,FAB-GRV-BRAIDEDTUBE-72,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-GRV-CRITORIFICE-0250MNPT-1387UM-SS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-BALLVALVE-0375FNPT-X2-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-HOSECLAMP-0500-0906-0500-SS,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-TEE-0125FNPT-X3-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-STRAIGHT-ADAPTER-0125MNPT-0375HB-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-STRAIGHT-ADAPTER-0250FNPT-0375HB-BRASS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-STRAIGHT-ADAPTER-0375MNPT-0375HB-BRASS,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-QCSOCKET-0375QC-0375MNPT-BRASS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-SAMPLETRAIN-SINGLE,PRT-STD-VACGUAGE-0125MNPT-1500DIA-30INHG,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,ASSY-GRV-GRAVPUMP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,ASSY-GRV-SAMPLETRAIN-SINGLE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,ASSY-GRV-CYCLONE-16.7LPM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,ASSY-GRV-FILTERMSRMNT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,FAB-GRV-FILTERBRACKET-6-DUAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,PRT-GRV-FILTERCASSETTE-47MM-SPARE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,PRT-GRV-FILTERS-47MM-GLASSFIBER-X100,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,PRT-GRV-ROTAMETER-0250FNPT-5-50SCFH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,PRT-GRV-DESICCATOR-SILICA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-STDPKG-T3,ASSY-GRV-UPGRADE-TIER-4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-UPGRADE-TIER-4,ASSY-GRV-SAMPLETRAIN-DUAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-UPGRADE-TIER-4,ASSY-GRV-CYCLONE-16.7LPM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-GRV-UPGRADE-TIER-4,ASSY-GRV-FILTERHOLDR-47MM-PLASTIC,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-GLOVES-HEAT-RESISTANT-LEATHER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-SAFETY-GLASSES,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-THERMOMETER--60C-1650C-INFARED,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-SBX-THERMOCOUPLE-0125-18-INCONNEL-K-BARE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-RULER-SET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-KILN-120VAC-12A-FRONTLOAD-1288C,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-SODIUM-CHLORIDE-500G,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-SPRAY-BOTTLE-32OZ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-TONGS-12IN-SS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-TIN-SNIP-SET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-COLD-CHISEL-3PC-SET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-HAMMER-PICK-22OZ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-TAPE-2IN-540IN-845-BOOKTAPE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-SPILL-PAN-25075-17075-STEEL-GALV,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-STD-KNIFE-UTILITY-18MM-BREAKAWAY,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,ASSY-LAB-DURABILITY-KIT-IMPACT-SEGMENTS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,ASSY-LAB-DURABILITY-KIT-CORROSION-REFERENCES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,FAB-LAB-DURABILITY-KIT-DROP-TUBE-1M,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-PITCHER-1L-GRADUATED-PLASTIC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-STD-SPHERE-0750-STEEL-52100,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-HUMIDIFIER-4L,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT,PRT-LAB-HUMIDITY-CONTROLLER-DIGITAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-CORROSION-REFERENCES,FAB-LAB-CORROSION-COUPON-MILDSTEEL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-CORROSION-REFERENCES,FAB-LAB-CORROSION-COUPON-STEEL-GALV,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-CORROSION-REFERENCES,FAB-LAB-CORROSION-COUPON-SS-304,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-CORROSION-REFERENCES,FAB-LAB-CORROSION-COUPON-SS-410,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-IMPACT-SEGMENTS,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-25G,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-IMPACT-SEGMENTS,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-50G,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-IMPACT-SEGMENTS,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-100G,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-IMPACT-SEGMENTS,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-150G,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-IMPACT-SEGMENTS,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-200G,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-DURABILITY-KIT-IMPACT-SEGMENTS,FAB-LAB-DURABILITY-KIT-IMPACT-SEGMENT-250G,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,PRT-LAB-RASPBERRYPI5-4GB-UBUNTU-MUSA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,PRT-LAB-RASPISERIAL-RS232-HAT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,PRT-LAB-MICROSD-32GB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,PRT-LAB-RASPIPWRSPLY-27W-USBC,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,PRT-LAB-CABLE-3FT-HDMI-MICROHDMI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,PRT-LAB-MOUSE-KEYBOARD-USB-WIRELESS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,PRT-LAB-COMPMONITOR-22IN,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-RASPBERRYPI5-STANDALONE,FAB-LAB-RASPICASE-SERIALPORT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-LOWTEMPOVEN-16L-220V,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-TAPEMEASURE-8M,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-RULER-SET,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-THERMOMETER-THERMOCOUPLE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-THERMOMETER--30-350C-INFARED,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-THERMOMETER--60C-1650C-INFARED,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-IRRADIANCE-METER-SOLAR-1400WM2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-HYGROMETER,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-ENVIROMONITOR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-LAPTOP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,ASSY-LAB-RASPBERRYPI5-STANDALONE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-BATTERY-9V-RCHRG,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-BATTERYKIT-8AA-8AAA-RCHRG,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-HARDDRIVE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-TRANSFORMER-220VAC-110VAC-3000VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-PWRADPTR-UNIVERSAL,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-LAB-STDPKG,PRT-LAB-DIGIBALANCE-30KG,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-FLOWGRIDTUBES,FAB-SBX-FLOWGRIDTUBES-12FT,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-FLOWGRIDTUBES,PRT-STD-QCPLUG-0125QC-0188HB-ACETAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-FLOWGRIDTUBES,PRT-STD-QCSOCKET-0125QC-0188HB-ACETAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-SB4000,PRT-SBX-SENSORBOX-4XXX,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-SB4000,PRT-SBX-SBXLABELS-ALL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-SB4000,PRT-SBX-STICKER-ARCLEMS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-SB4000,ASSY-SBX-UPGRADE-CHIMNEYVELOC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-SB4000,ASSY-SBX-UPGRADE-DIGIGRAV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-SB4000,ASSY-SBX-UPGRADE-THERMEFCY,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-SB4000,ASSY-SBX-UPGRADE-VIASALACO2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSY-SBX-STDPKG,ASSY-SBX-SB4000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
